Wall time,Epoch,Undefended,KL,PSNR,MI,Entropy,,MN
1672096250,30,0.963400006,0.996179998,0.996699989,0.996640027,0.995100021,0.996259987,0.896259987
1672096626,31,0.963559985,0.996640027,0.996640027,0.997179985,0.995199978,0.996280015,0.896280015
1672097552,32,0.965359986,0.996980011,0.996280015,0.997340024,0.995720029,0.996179998,0.896179998
1672097931,33,0.965160012,0.996980011,0.996659994,0.997479975,0.996219993,0.996320009,0.896320009
1672098308,34,0.967260003,0.997020006,0.996519983,0.997259974,0.996739984,0.99624002,0.89624002
1672098684,35,0.967679977,0.997340024,0.996460021,0.99721998,0.996959984,0.996140003,0.896140003
1672099062,36,0.967400014,0.996779978,0.996420026,0.997439981,0.997659981,0.996460021,0.896460021
1672099441,37,0.96833998,0.997099996,0.996640027,0.997319996,0.997780025,0.996860027,0.896860027
1672099818,38,0.969319999,0.997179985,0.996500015,0.99752003,0.997959971,0.996879995,0.896879995
1672100197,39,0.968919992,0.997160017,0.99624002,0.997460008,0.997720003,0.996399999,0.896399999
1672100573,40,0.968599975,0.997479975,0.99624002,0.997579992,0.99804002,0.996720016,0.896720016
1672100952,41,0.969519973,0.997500002,0.996439993,0.997680008,0.998059988,0.996640027,0.896640027
1672101331,42,0.96855998,0.997699976,0.996020019,0.997460008,0.997979999,0.996500015,0.896500015
1672101707,43,0.968879998,0.997539997,0.996379972,0.997500002,0.998019993,0.996819973,0.896819973
1672102084,44,0.968900025,0.997160017,0.996439993,0.997919977,0.998139977,0.996439993,0.896439993
1672102461,45,0.970059991,0.996999979,0.996439993,0.997500002,0.997940004,0.997020006,0.897020006
1672102838,46,0.968739986,0.997099996,0.995980024,0.997259974,0.997900009,0.997280002,0.897280002
1672103214,47,0.968879998,0.997080028,0.996640027,0.997600019,0.997940004,0.997099996,0.897099996
1672103592,48,0.968819976,0.997500002,0.996039987,0.997640014,0.998139977,0.996779978,0.896779978
1672103969,49,0.969619989,0.997200012,0.996219993,0.997699976,0.998139977,0.996879995,0.896879995
1672104347,50,0.969619989,0.99752003,0.996739984,0.997500002,0.998179972,0.996460021,0.896460021
1672104724,51,0.970640004,0.997699976,0.996760011,0.997600019,0.998000026,0.996599972,0.896599972
1672105101,52,0.969200015,0.997099996,0.996020019,0.997399986,0.998179972,0.996519983,0.896519983
1672105478,53,0.970059991,0.997659981,0.996519983,0.997799993,0.998279989,0.996800005,0.896800005
1672105856,54,0.969820023,0.997340024,0.99654001,0.997500002,0.998080015,0.996760011,0.896760011
1672106236,55,0.969720006,0.997439981,0.996519983,0.997979999,0.998220026,0.996720016,0.896720016
1672106613,56,0.968680024,0.997120023,0.996280015,0.997460008,0.998179972,0.99713999,0.89713999
1672106990,57,0.968060017,0.997380018,0.996879995,0.997240007,0.997979999,0.996959984,0.896959984
1672107370,58,0.971140027,0.99691999,0.996119976,0.997640014,0.998520017,0.996940017,0.896940017
1672107749,59,0.96954,0.997780025,0.996640027,0.997319996,0.998220026,0.996760011,0.896760011
1672108126,60,0.968739986,0.997759998,0.996479988,0.997319996,0.998220026,0.996640027,0.896640027
1672108501,61,0.969500005,0.997479975,0.996379972,0.997680008,0.997780025,0.996680021,0.896680021
1672108878,62,0.969519973,0.997380018,0.996519983,0.997340024,0.99812001,0.99684,0.89684
1672109255,63,0.969699979,0.99752003,0.99594003,0.997560024,0.997940004,0.997099996,0.897099996
1672109632,64,0.970099986,0.997560024,0.995880008,0.99782002,0.997879982,0.996999979,0.896999979
1672110010,65,0.969120026,0.997200012,0.996320009,0.997579992,0.998179972,0.996940017,0.896940017
1672110387,66,0.96833998,0.997479975,0.996900022,0.997900009,0.997959971,0.996900022,0.896900022
1672110765,67,0.96855998,0.997340024,0.996420026,0.997640014,0.998179972,0.996779978,0.896779978
1672111142,68,0.968999982,0.997120023,0.99684,0.997680008,0.998239994,0.996599972,0.896599972
1672111519,69,0.969420016,0.997560024,0.996379972,0.997380018,0.998199999,0.996159971,0.896159971
1672111896,70,0.969259977,0.997039974,0.996699989,0.997439981,0.998199999,0.996999979,0.896999979
1672112272,71,0.968959987,0.997340024,0.996320009,0.997739971,0.997919977,0.996420026,0.896420026
1672112650,72,0.969799995,0.99721998,0.996140003,0.997280002,0.998080015,0.996599972,0.896599972
1672113025,73,0.96991998,0.997780025,0.996320009,0.997439981,0.997959971,0.996720016,0.896720016
1672113401,74,0.968540013,0.997699976,0.996299982,0.997479975,0.997940004,0.996760011,0.896760011
1672113778,75,0.968779981,0.997539997,0.996179998,0.997619987,0.998139977,0.997020006,0.897020006
1672114156,76,0.968640029,0.997560024,0.995999992,0.99752003,0.998239994,0.996640027,0.896640027
1672114531,77,0.969760001,0.997240007,0.996320009,0.997479975,0.998220026,0.996640027,0.896640027
1672114907,78,0.969579995,0.997600019,0.996320009,0.997439981,0.997780025,0.996720016,0.896720016
1672115287,79,0.968500018,0.997259974,0.995700002,0.997879982,0.998279989,0.996559978,0.896559978
1672115662,80,0.969299972,0.997380018,0.996119976,0.997500002,0.998059988,0.997039974,0.897039974
1672116040,81,0.970200002,0.997399986,0.996559978,0.998139977,0.998260021,0.997120023,0.897120023
1672116418,82,0.96855998,0.997259974,0.996320009,0.997539997,0.997900009,0.996779978,0.896779978
1672116795,83,0.968519986,0.997340024,0.996819973,0.997759998,0.998340011,0.996680021,0.896680021
1672117171,84,0.969099998,0.997359991,0.996100008,0.998080015,0.998019993,0.996779978,0.896779978
1672117549,85,0.968999982,0.997579992,0.996580005,0.997439981,0.99804002,0.996559978,0.896559978
1672117925,86,0.968299985,0.997319996,0.996439993,0.997619987,0.998300016,0.997099996,0.897099996
1672118302,87,0.968060017,0.997259974,0.996379972,0.997940004,0.998220026,0.996999979,0.896999979
1672118679,88,0.969359994,0.99752003,0.996699989,0.997280002,0.997879982,0.996819973,0.896819973
1672119055,89,0.968959987,0.996800005,0.996379972,0.997420013,0.998179972,0.997020006,0.897020006
1672119432,90,0.968640029,0.99713999,0.995859981,0.997640014,0.998399973,0.996280015,0.896280015
1672119811,91,0.969519973,0.997500002,0.996439993,0.997720003,0.998380005,0.996699989,0.896699989
1672120189,92,0.969619989,0.997659981,0.996659994,0.998099983,0.998199999,0.996439993,0.896439993
1672120567,93,0.970120013,0.99713999,0.996619999,0.997839987,0.997839987,0.996739984,0.896739984
1672120945,94,0.970560014,0.997460008,0.996659994,0.997640014,0.998139977,0.996320009,0.896320009
1672121322,95,0.969739974,0.997500002,0.996439993,0.997020006,0.998440027,0.996779978,0.896779978
1672121699,96,0.968519986,0.997640014,0.996659994,0.997720003,0.998279989,0.996819973,0.896819973
1672122077,97,0.968500018,0.997619987,0.995660007,0.997200012,0.998440027,0.996299982,0.896299982
1672122455,98,0.969060004,0.997399986,0.997020006,0.998000026,0.99842,0.996900022,0.896900022
1672122832,99,0.969760001,0.997280002,0.996200025,0.997479975,0.998340011,0.996640027,0.896640027
1672123209,100,0.967920005,0.997460008,0.996100008,0.997759998,0.998160005,0.996760011,0.896760011
1672123586,101,0.968379974,0.997240007,0.996219993,0.99752003,0.997940004,0.996800005,0.896800005
1672123963,102,0.968659997,0.997240007,0.996479988,0.997640014,0.998160005,0.996680021,0.896680021
1672124340,103,0.969560027,0.997659981,0.996299982,0.997699976,0.998160005,0.997120023,0.897120023
1672124718,104,0.968739986,0.997300029,0.996599972,0.997640014,0.99782002,0.996580005,0.896580005
1672125094,105,0.968959987,0.997439981,0.995679975,0.997460008,0.998080015,0.996720016,0.896720016
1672125471,106,0.968640029,0.997500002,0.996079981,0.997759998,0.998319983,0.99713999,0.89713999
1672125848,107,0.969259977,0.997200012,0.99691999,0.997399986,0.998179972,0.997120023,0.897120023
1672126225,108,0.970480025,0.99752003,0.996079981,0.997359991,0.998319983,0.996720016,0.896720016
1672126603,109,0.96916002,0.997420013,0.996299982,0.997879982,0.998080015,0.996640027,0.896640027
1672126982,110,0.969420016,0.997500002,0.996079981,0.997720003,0.997900009,0.997240007,0.897240007
1672127362,111,0.968959987,0.997380018,0.996320009,0.997759998,0.998160005,0.996879995,0.896879995
1672127739,112,0.969139993,0.99782002,0.996779978,0.997539997,0.998000026,0.996339977,0.896339977
1672128117,113,0.969099998,0.997259974,0.996379972,0.997619987,0.998459995,0.996659994,0.896659994
1672128495,114,0.970499992,0.997420013,0.996280015,0.997399986,0.99812001,0.996699989,0.896699989
1672128874,115,0.969680011,0.997319996,0.996900022,0.997280002,0.99812001,0.996860027,0.896860027
1672129252,116,0.969039977,0.997160017,0.996460021,0.997539997,0.998440027,0.996699989,0.896699989
1672129628,117,0.96916002,0.997460008,0.996680021,0.997759998,0.998340011,0.996860027,0.896860027
1672130007,118,0.968699992,0.99752003,0.996580005,0.997460008,0.998660028,0.996779978,0.896779978
1672130387,119,0.969720006,0.997780025,0.99684,0.997460008,0.997600019,0.996500015,0.896500015
1672130766,120,0.969739974,0.997659981,0.996619999,0.997479975,0.997940004,0.997160017,0.897160017
1672131145,121,0.969120026,0.997759998,0.996399999,0.998099983,0.997479975,0.996179998,0.896179998
1672131524,122,0.969420016,0.997300029,0.996079981,0.997259974,0.997619987,0.99654001,0.89654001
1672131902,123,0.969399989,0.997399986,0.996219993,0.997699976,0.997860014,0.996460021,0.896460021
1672132281,124,0.969120026,0.997020006,0.996320009,0.99721998,0.998059988,0.996580005,0.896580005
1672132659,125,0.967939973,0.99713999,0.99654001,0.998019993,0.998279989,0.996460021,0.896460021
1672133037,126,0.969179988,0.997160017,0.996500015,0.997680008,0.998399973,0.996619999,0.896619999
1672133415,127,0.969879985,0.997399986,0.996280015,0.997739971,0.997940004,0.997179985,0.897179985
1672133792,128,0.969860017,0.997300029,0.996399999,0.997659981,0.998279989,0.996619999,0.896619999
1672134170,129,0.969600022,0.997120023,0.996619999,0.997340024,0.998319983,0.996619999,0.896619999
1672134547,130,0.969760001,0.99721998,0.99624002,0.997080028,0.998359978,0.996779978,0.896779978
1672134927,131,0.968180001,0.99752003,0.996259987,0.997600019,0.998019993,0.996680021,0.896680021
1672135306,132,0.968599975,0.997200012,0.996500015,0.99782002,0.998139977,0.996819973,0.896819973
1672135685,133,0.968980014,0.997380018,0.996399999,0.997479975,0.998319983,0.99713999,0.89713999
1672136064,134,0.969039977,0.997420013,0.996280015,0.997619987,0.997759998,0.996619999,0.896619999
1672136442,135,0.969820023,0.997300029,0.997060001,0.998080015,0.998099983,0.996599972,0.896599972
1672136819,136,0.968900025,0.997659981,0.996619999,0.99752003,0.997839987,0.996760011,0.896760011
1672137197,137,0.969099998,0.997359991,0.996659994,0.997780025,0.998220026,0.997020006,0.897020006
1672137575,138,0.970019996,0.997439981,0.996680021,0.99752003,0.997919977,0.997039974,0.897039974
1672137953,139,0.969380021,0.997160017,0.996479988,0.997659981,0.998239994,0.997099996,0.897099996
1672138331,140,0.968720019,0.997399986,0.99654001,0.997399986,0.997979999,0.997259974,0.897259974
1672138710,141,0.969879985,0.997300029,0.996479988,0.997579992,0.998440027,0.99654001,0.89654001
1672139088,142,0.969460011,0.997399986,0.996680021,0.997739971,0.998080015,0.997179985,0.897179985
1672139466,143,0.968999982,0.99752003,0.996739984,0.997839987,0.997979999,0.99721998,0.89721998
1672139842,144,0.969500005,0.997280002,0.996020019,0.997460008,0.997780025,0.996599972,0.896599972
1672140220,145,0.969259977,0.997240007,0.99624002,0.997640014,0.998059988,0.996339977,0.896339977
1672140599,146,0.968980014,0.997359991,0.995779991,0.997539997,0.997919977,0.996800005,0.896800005
1672140976,147,0.969299972,0.997420013,0.995899975,0.997780025,0.998179972,0.996819973,0.896819973
1672141354,148,0.969760001,0.997300029,0.996219993,0.997240007,0.997319996,0.997080028,0.897080028
1672141733,149,0.968439996,0.997460008,0.996360004,0.997659981,0.998220026,0.996720016,0.896720016
1672142112,150,0.968900025,0.997380018,0.996219993,0.997699976,0.99782002,0.996760011,0.896760011
1672142489,151,0.969139993,0.997640014,0.996360004,0.997420013,0.998199999,0.996599972,0.896599972
1672142868,152,0.969200015,0.997380018,0.996519983,0.99721998,0.99849999,0.996999979,0.896999979
1672143245,153,0.968680024,0.997539997,0.996360004,0.997619987,0.998279989,0.996819973,0.896819973
1672143623,154,0.969500005,0.997640014,0.996619999,0.997099996,0.998220026,0.996959984,0.896959984
1672144000,155,0.969799995,0.997479975,0.996680021,0.99782002,0.998080015,0.996699989,0.896699989
1672144379,156,0.96983999,0.997120023,0.996739984,0.997579992,0.998380005,0.996760011,0.896760011
1672144757,157,0.969060004,0.997300029,0.996200025,0.997659981,0.99804002,0.996580005,0.896580005
1672145137,158,0.970099986,0.997420013,0.996399999,0.997640014,0.998279989,0.996739984,0.896739984
1672145515,159,0.969219983,0.997600019,0.995999992,0.997759998,0.998160005,0.996599972,0.896599972
